SEGMENT,geometry,area_m2,centroid,x,y,long_index,long_pos,time,spcond,turb,water_level,water_level_mean,water_level_change,tidal_phase
366,"MULTIPOLYGON (((487769.59959986614 3603933.8537748167, 487832.4303274766 3603963.305678384, 487840.2087031782 3603951.953454387, 487784.7679264118 3603922.3850401114, 487769.59959986614 3603933.8537748167)))",1013.3476942820727,POINT (487805.5793026772 3603942.406405812),487805.5793026772,3603942.406405812,148,0.07499999999999996,2022-07-14 20:00:00,51.051625,7.1625,1.7911249999999999,1.8399999999999999,0.19874999999999998,flood
367,"MULTIPOLYGON (((487765.16956785286 3603948.8172899587, 487824.22364603885 3603975.282997239, 487832.4303274766 3603963.305678384, 487769.59959986614 3603933.8537748167, 487768.6312464924 3603934.5859444407, 487765.16956785286 3603948.8172899587)))",1003.1965039637323,POINT (487797.3371777898 3603954.9685015935),487797.3371777898,3603954.9685015935,149,0.06874999999999998,2022-07-14 20:00:00,51.05128125,7.190625,1.7904062499999998,1.8399999999999999,0.19874999999999998,flood
368,"MULTIPOLYGON (((487761.91884165787 3603962.181386538, 487815.2521519679 3603988.3765291264, 487824.22364603885 3603975.282997239, 487765.16956785286 3603948.8172899587, 487761.91884165787 3603962.181386538)))",904.2840689133759,POINT (487792.3859032326 3603968.8988809898),487792.3859032326,3603968.8988809898,150,0.0625,2022-07-14 20:00:00,51.050937499999996,7.21875,1.7896875,1.8399999999999999,0.19874999999999998,flood
369,"MULTIPOLYGON (((487758.00309881876 3603978.2794404323, 487807.52329866134 3603999.6564771957, 487815.2521519679 3603988.3765291264, 487761.91884165787 3603962.181386538, 487758.00309881876 3603978.2794404323)))",842.4706048139609,POINT (487784.92151207407 3603981.645214506),487784.92151207407,3603981.645214506,151,0.05625000000000002,2022-07-14 20:00:00,51.05059375,7.246875,1.78896875,1.8399999999999999,0.19874999999999998,flood
370,"MULTIPOLYGON (((487754.7300075577 3603991.7354822834, 487798.3696084951 3604013.0159168974, 487807.52329866134 3603999.6564771957, 487758.00309881876 3603978.2794404323, 487754.7300075577 3603991.7354822834)))",757.0549980825268,POINT (487780.33086540294 3603995.838484952),487780.33086540294,3603995.838484952,152,0.050000000000000044,2022-07-14 20:00:00,51.05025,7.275,1.78825,1.8399999999999999,0.19874999999999998,flood
371,"MULTIPOLYGON (((487748.95982581005 3604004.725477398, 487789.47332132026 3604025.999687369, 487798.3696084951 3604013.0159168974, 487754.7300075577 3603991.7354822834, 487753.1097504159 3603998.3965394218, 487748.95982581005 3604004.725477398)))",693.7806042145592,POINT (487773.51219628763 3604009.107690452),487773.51219628763,3604009.107690452,153,0.043749999999999956,2022-07-14 20:00:00,51.04990625,7.303125,1.7875312499999998,1.8399999999999999,0.19874999999999998,flood
372,"MULTIPOLYGON (((487741.2776005017 3604016.44143181, 487780.3392481627 3604039.330496842, 487789.47332132026 3604025.999687369, 487748.95982581005 3604004.725477398, 487741.2776005017 3604016.44143181)))",683.9406589571172,POINT (487765.4841122933 3604021.8763701604),487765.4841122933,3604021.8763701604,154,0.03749999999999998,2022-07-14 20:00:00,51.04956249999999,7.33125,1.7868125000000001,1.8399999999999999,0.19874999999999998,flood
373,"MULTIPOLYGON (((487732.84901562415 3604029.295639051, 487772.35924426955 3604050.976989011, 487780.3392481627 3604039.330496842, 487741.2776005017 3604016.44143181, 487732.84901562415 3604029.295639051)))",664.1008835949367,POINT (487756.4276431692 3604033.8437209916),487756.4276431692,3604033.8437209916,155,0.03125,2022-07-14 20:00:00,51.04921875,7.359375,1.78609375,1.8399999999999999,0.19874999999999998,flood
374,"MULTIPOLYGON (((487724.14122147794 3604042.57566081, 487764.5173372349 3604062.4219344123, 487772.35924426955 3604050.976989011, 487732.84901562415 3604029.295639051, 487724.14122147794 3604042.57566081)))",665.6142506515032,POINT (487748.0148847481 3604046.0733369673),487748.0148847481,3604046.0733369673,156,0.025000000000000022,2022-07-14 20:00:00,51.048875,7.3875,1.785375,1.8399999999999999,0.19874999999999998,flood
375,"MULTIPOLYGON (((487715.76699623314 3604055.346965642, 487756.1861792723 3604074.580921709, 487764.5173372349 3604062.4219344123, 487724.14122147794 3604042.57566081, 487715.76699623314 3604055.346965642)))",666.7751535255314,POINT (487740.02857324923 3604058.661775349),487740.02857324923,3604058.661775349,157,0.018750000000000044,2022-07-14 20:00:00,51.04853125,7.415625,1.7846562499999998,1.8399999999999999,0.19874999999999998,flood
376,"MULTIPOLYGON (((487707.07319724787 3604068.6056437586, 487748.4517786334 3604085.868965885, 487756.1861792723 3604074.580921709, 487715.76699623314 3604055.346965642, 487707.07319724787 3604068.6056437586)))",651.862894844166,POINT (487731.3612354333 3604070.864835676),487731.3612354333,3604070.864835676,158,0.012499999999999956,2022-07-14 20:00:00,51.048187500000004,7.44375,1.7839375,1.8399999999999999,0.19874999999999998,flood
377,"MULTIPOLYGON (((487698.36176062655 3604081.8912205575, 487740.6906120555 3604097.1960738637, 487748.4517786334 3604085.868965885, 487707.07319724787 3604068.6056437586, 487698.36176062655 3604081.8912205575)))",649.1868220552097,POINT (487723.12550422014 3604083.17978019),487723.12550422014,3604083.17978019,159,0.006249999999999978,2022-07-14 20:00:00,51.04784375,7.471875,1.78321875,1.8399999999999999,0.19874999999999998,flood
378,"MULTIPOLYGON (((487740.6906120555 3604097.1960738637, 487698.36176062655 3604081.8912205575, 487687.53440482845 3604098.403728567, 487728.6063810818 3604114.8325190684, 487740.6906120555 3604097.1960738637)))",893.7797740587009,POINT (487714.0672227857 3604098.166057484),487714.0672227857,3604098.166057484,160,0.0,2022-07-14 20:00:00,51.0475,7.5,1.7825,1.8399999999999999,0.19874999999999998,flood
218,"MULTIPOLYGON (((488009.67012238374 3602040.1091327826, 488040.38707140693 3602072.5422749803, 488047.43776960456 3602064.8766903123, 488037.9040889719 3602049.143905169, 488024.816164405 3602026.0449509057, 488009.67012238374 3602040.1091327826)))",678.0663248465152,POINT (488028.9851134861 3602048.9497565),488028.9851134861,3602048.9497565,0,1.0,2022-07-14 21:00:00,51.042500000000004,2.0,2.0324999999999998,1.9874999999999998,0.14749999999999996,flood
219,"MULTIPOLYGON (((487995.64195764286 3602053.135285756, 488032.5222799352 3602081.0929494295, 488040.38707140693 3602072.5422749803, 488009.67012238374 3602040.1091327826, 487995.64195764286 3602053.135285756)))",695.1669815013963,POINT (488018.1654933666 3602060.5213714275),488018.1654933666,3602060.5213714275,1,0.99375,2022-07-14 21:00:00,51.04223437500001,2.015625,2.0319374999999997,1.9874999999999998,0.14749999999999996,flood
220,"MULTIPOLYGON (((487986.19445199496 3602061.907969572, 488021.25614807155 3602093.341592793, 488032.5222799352 3602081.0929494295, 487995.64195764286 3602053.135285756, 487986.19445199496 3602061.907969572)))",685.6315735373217,POINT (488009.6652142651 3602073.0372219463),488009.6652142651,3602073.0372219463,2,0.9875,2022-07-14 21:00:00,51.04196875,2.03125,2.0313749999999997,1.9874999999999998,0.14749999999999996,flood
221,"MULTIPOLYGON (((487972.96192531846 3602074.1953157717, 488012.7356713384 3602102.6051343577, 488021.25614807155 3602093.341592793, 487986.19445199496 3602061.907969572, 487972.96192531846 3602074.1953157717)))",728.6362017727831,POINT (487997.17724217573 3602082.1648610584),487997.17724217573,3602082.1648610584,3,0.98125,2022-07-14 21:00:00,51.041703125000005,2.046875,2.0308124999999997,1.9874999999999998,0.14749999999999996,flood
222,"MULTIPOLYGON (((487964.0286112957 3602082.490535936, 488001.2887020333 3602115.0503858696, 488012.7356713384 3602102.6051343577, 487972.96192531846 3602074.1953157717, 487964.0286112957 3602082.490535936)))",710.0743070503071,POINT (487988.8032624102 3602094.4511118475),487988.8032624102,3602094.4511118475,4,0.975,2022-07-14 21:00:00,51.0414375,2.0625,2.0302499999999997,1.9874999999999998,0.14749999999999996,flood
223,"MULTIPOLYGON (((487948.9372037333 3602096.503985815, 487993.7057677571 3602123.2946225535, 488001.2887020333 3602115.0503858696, 487964.0286112957 3602082.490535936, 487948.9372037333 3602096.503985815)))",792.8753274937864,POINT (487974.98794041545 3602102.9231592948),487974.98794041545,3602102.9231592948,5,0.96875,2022-07-14 21:00:00,51.041171875,2.078125,2.0296874999999996,1.9874999999999998,0.14749999999999996,flood
224,"MULTIPOLYGON (((487936.841638479 3602107.7355821226, 487984.96212102403 3602132.800796618, 487993.7057677571 3602123.2946225535, 487948.9372037333 3602096.503985815, 487936.841638479 3602107.7355821226)))",751.7366986188806,POINT (487965.2322606798 3602114.6229072935),487965.2322606798,3602114.6229072935,6,0.9625,2022-07-14 21:00:00,51.040906250000006,2.09375,2.0291249999999996,1.9874999999999998,0.14749999999999996,flood
225,"MULTIPOLYGON (((487933.2127819658 3602126.1923873983, 487978.5515681741 3602139.77040931, 487984.96212102403 3602132.800796618, 487936.841638479 3602107.7355821226, 487930.74464995804 3602113.3970714635, 487933.2127819658 3602126.1923873983)))",737.0655236270871,POINT (487954.3457015486 3602124.7588283434),487954.3457015486,3602124.7588283434,7,0.95625,2022-07-14 21:00:00,51.040640625,2.109375,2.0285625,1.9874999999999998,0.14749999999999996,flood
226,"MULTIPOLYGON (((487937.13680019905 3602146.535324029, 487976.80854617245 3602141.665439044, 487978.5515681741 3602139.77040931, 487933.2127819658 3602126.1923873983, 487937.13680019905 3602146.535324029)))",467.86723538052263,POINT (487950.66942274896 3602137.8669673633),487950.66942274896,3602137.8669673633,8,0.95,2022-07-14 21:00:00,51.040375000000004,2.125,2.0279999999999996,1.9874999999999998,0.14749999999999996,flood
227,"MULTIPOLYGON (((487940.52946079115 3602164.1235907828, 487976.449342379 3602151.9580651377, 487973.8599168372 3602144.8712162864, 487976.80854617245 3602141.665439044, 487937.13680019905 3602146.535324029, 487940.52946079115 3602164.1235907828)))",525.2107566484624,POINT (487955.37621513044 3602151.5316035138),487955.37621513044,3602151.5316035138,9,0.94375,2022-07-14 21:00:00,51.040109375,2.140625,2.0274374999999996,1.9874999999999998,0.14749999999999996,flood
228,"MULTIPOLYGON (((487943.1250262118 3602177.5795483585, 487982.2382001657 3602167.8012548694, 487976.449342379 3602151.9580651377, 487940.52946079115 3602164.1235907828, 487943.1250262118 3602177.5795483585)))",595.5977034117509,POINT (487961.26110489754 3602165.24971354),487961.26110489754,3602165.24971354,10,0.9375,2022-07-14 21:00:00,51.03984375,2.15625,2.026875,1.9874999999999998,0.14749999999999996,flood
229,"MULTIPOLYGON (((487945.8046002653 3602191.471024372, 487987.6708626201 3602182.6695942185, 487982.2382001657 3602167.8012548694, 487943.1250262118 3602177.5795483585, 487945.8046002653 3602191.471024372)))",619.919187214961,POINT (487965.08358541486 3602179.867890709),487965.08358541486,3602179.867890709,11,0.93125,2022-07-14 21:00:00,51.039578125000006,2.171875,2.0263124999999995,1.9874999999999998,0.14749999999999996,flood
230,"MULTIPOLYGON (((487948.4355308201 3602205.110322249, 487993.30464442633 3602198.0883654775, 487987.6708626201 3602182.6695942185, 487945.8046002653 3602191.471024372, 487948.4355308201 3602205.110322249)))",662.7845731818853,POINT (487969.37309541006 3602194.300692913),487969.37309541006,3602194.300692913,12,0.925,2022-07-14 21:00:00,51.0393125,2.1875,2.02575,1.9874999999999998,0.14749999999999996,flood
231,"MULTIPOLYGON (((487951.3204353301 3602220.0662745773, 487998.26725390507 3602211.670244051, 487993.30464442633 3602198.0883654775, 487948.4355308201 3602205.110322249, 487951.3204353301 3602220.0662745773)))",685.3051044187932,POINT (487972.5859531172 3602208.8387148986),487972.5859531172,3602208.8387148986,13,0.91875,2022-07-14 21:00:00,51.039046875000004,2.203125,2.0251875,1.9874999999999998,0.14749999999999996,flood
232,"MULTIPOLYGON (((487953.9628126761 3602233.7649150286, 488003.7950007945 3602226.7988144853, 487998.26725390507 3602211.670244051, 487951.3204353301 3602220.0662745773, 487953.9628126761 3602233.7649150286)))",728.8448386488532,POINT (487977.35851656616 3602223.053742062),487977.35851656616,3602223.053742062,14,0.9125,2022-07-14 21:00:00,51.03878125,2.21875,2.024625,1.9874999999999998,0.14749999999999996,flood
233,"MULTIPOLYGON (((487956.9047610594 3602249.0165948053, 488007.62493302184 3602240.250476289, 488006.62751966534 3602234.550971395, 488003.7950007945 3602226.7988144853, 487953.9628126761 3602233.7649150286, 487956.9047610594 3602249.0165948053)))",752.3872869954628,POINT (487980.2561323289 3602237.540331811),487980.2561323289,3602237.540331811,15,0.90625,2022-07-14 21:00:00,51.038515625,2.234375,2.0240625,1.9874999999999998,0.14749999999999996,flood
234,"MULTIPOLYGON (((487959.57809614146 3602262.875726678, 488010.2875037335 3602255.4651660696, 488007.62493302184 3602240.250476289, 487956.9047610594 3602249.0165948053, 487959.57809614146 3602262.875726678)))",758.8156855460561,POINT (487983.98011935595 3602251.834979525),487983.98011935595,3602251.834979525,16,0.9,2022-07-14 21:00:00,51.038250000000005,2.25,2.0235,1.9874999999999998,0.14749999999999996,flood
235,"MULTIPOLYGON (((487962.1842026686 3602276.386331569, 488012.93727530295 3602270.6067178953, 488010.2875037335 3602255.4651660696, 487959.57809614146 3602262.875726678, 487962.1842026686 3602276.386331569)))",744.1112081020401,POINT (487986.7174081867 3602266.2662894153),487986.7174081867,3602266.2662894153,17,0.89375,2022-07-14 21:00:00,51.037984375,2.265625,2.0229375,1.9874999999999998,0.14749999999999996,flood
236,"MULTIPOLYGON (((487962.32353802986 3602277.1086754156, 488016.8570646671 3602293.005514262, 488012.93727530295 3602270.6067178953, 487962.1842026686 3602276.386331569, 487962.32353802986 3602277.1086754156)))",598.3197863702624,POINT (487996.8020282961 3602280.066855092),487996.8020282961,3602280.066855092,18,0.8875,2022-07-14 21:00:00,51.03771875,2.28125,2.022375,1.9874999999999998,0.14749999999999996,flood
237,"MULTIPOLYGON (((487960.15450244263 3602289.6369579947, 488015.6663918693 3602309.446644342, 488018.6997943915 3602303.5353984013, 488016.8570646671 3602293.005514262, 487962.32353802986 3602277.1086754156, 487963.5122527862 3602283.271222968, 487960.15450244263 3602289.6369579947)))",834.2660785221001,POINT (487991.01442766277 3602293.082940265),487991.01442766277,3602293.082940265,19,0.88125,2022-07-14 21:00:00,51.037453125,2.296875,2.0218125,1.9874999999999998,0.14749999999999996,flood
238,"MULTIPOLYGON (((487954.0352175716 3602301.2381022293, 488008.31564322463 3602323.771180162, 488015.6663918693 3602309.446644342, 487960.15450244263 3602289.6369579947, 487954.0352175716 3602301.2381022293)))",854.1997218093597,POINT (487985.4816732018 3602306.388866814),487985.4816732018,3602306.388866814,20,0.875,2022-07-14 21:00:00,51.0371875,2.3125,2.0212499999999998,1.9874999999999998,0.14749999999999996,flood
239,"MULTIPOLYGON (((487946.6311884362 3602315.274907465, 488001.8075094126 3602336.4536973345, 488008.31564322463 3602323.771180162, 487954.0352175716 3602301.2381022293, 487946.6311884362 3602315.274907465)))",883.1841826339696,POINT (487977.211864386 3602318.994456131),487977.211864386,3602318.994456131,21,0.86875,2022-07-14 21:00:00,51.036921875000004,2.328125,2.0206874999999997,1.9874999999999998,0.14749999999999996,flood
240,"MULTIPOLYGON (((487940.131810297 3602327.596645187, 487994.69163440104 3602350.3205306907, 488001.8075094126 3602336.4536973345, 487946.6311884362 3602315.274907465, 487940.131810297 3602327.596645187)))",867.8947186216602,POINT (487971.3318611417 3602332.6217287756),487971.3318611417,3602332.6217287756,22,0.8625,2022-07-14 21:00:00,51.03665625,2.34375,2.0201249999999997,1.9874999999999998,0.14749999999999996,flood
241,"MULTIPOLYGON (((487933.2061595213 3602340.726524783, 487987.85780094605 3602363.6377446027, 487994.69163440104 3602350.3205306907, 487940.131810297 3602327.596645187, 487933.2061595213 3602340.726524783)))",879.0603382555935,POINT (487964.01232723525 3602345.5910943444),487964.01232723525,3602345.5910943444,23,0.85625,2022-07-14 21:00:00,51.036390625,2.359375,2.0195624999999997,1.9874999999999998,0.14749999999999996,flood
242,"MULTIPOLYGON (((487926.9896449131 3602352.512000394, 487980.0394500981 3602378.8735052296, 487987.85780094605 3602363.6377446027, 487933.2061595213 3602340.726524783, 487926.9896449131 3602352.512000394)))",900.4405733047697,POINT (487958.144250236 3602359.454265441),487958.144250236,3602359.454265441,24,0.85,2022-07-14 21:00:00,51.036125,2.375,2.0189999999999997,1.9874999999999998,0.14749999999999996,flood
243,"MULTIPOLYGON (((487920.0646162608 3602365.6407005475, 487973.28632833716 3602392.0334348152, 487980.0394500981 3602378.8735052296, 487926.9896449131 3602352.512000394, 487920.0646162608 3602365.6407005475)))",878.828246621452,POINT (487950.0789202925 3602372.260801915),487950.0789202925,3602372.260801915,25,0.84375,2022-07-14 21:00:00,51.035859375,2.390625,2.0184374999999997,1.9874999999999998,0.14749999999999996,flood
244,"MULTIPOLYGON (((487913.04145119915 3602378.9554509767, 487966.70514989964 3602404.85829536, 487973.28632833716 3602392.0334348152, 487920.0646162608 3602365.6407005475, 487913.04145119915 3602378.9554509767)))",876.3475179932742,POINT (487943.0810224427 3602385.2811751775),487943.0810224427,3602385.2811751775,26,0.8375,2022-07-14 21:00:00,51.035593750000004,2.40625,2.0178749999999996,1.9874999999999998,0.14749999999999996,flood
245,"MULTIPOLYGON (((487905.6811331085 3602392.909387357, 487960.26348440367 3602417.4112845315, 487966.70514989964 3602404.85829536, 487913.04145119915 3602378.9554509767, 487905.6811331085 3602392.909387357)))",891.2388510418994,POINT (487935.920304757 3602398.3034762796),487935.920304757,3602398.3034762796,27,0.83125,2022-07-14 21:00:00,51.035328125,2.421875,2.0173124999999996,1.9874999999999998,0.14749999999999996,flood
246,"MULTIPOLYGON (((487899.89120867907 3602403.886119088, 487951.1818613835 3602434.8162740814, 487951.43997806 3602434.605809714, 487960.26348440367 3602417.4112845315, 487905.6811331085 3602392.909387357, 487899.89120867907 3602403.886119088)))",958.5952011919607,POINT (487931.27326167916 3602413.3192987796),487931.27326167916,3602413.3192987796,28,0.825,2022-07-14 21:00:00,51.0350625,2.4375,2.0167499999999996,1.9874999999999998,0.14749999999999996,flood
247,"MULTIPOLYGON (((487893.7587897428 3602415.5121633215, 487936.1716329653 3602447.0553834066, 487951.1818613835 3602434.8162740814, 487899.89120867907 3602403.886119088, 487893.7587897428 3602415.5121633215)))",889.275214398383,POINT (487921.69303165976 3602426.102096055),487921.69303165976,3602426.102096055,29,0.81875,2022-07-14 21:00:00,51.034796875,2.453125,2.0161875,1.9874999999999998,0.14749999999999996,flood
248,"MULTIPOLYGON (((487887.9258662899 3602426.570414034, 487920.1721672756 3602460.1011015847, 487936.1716329653 3602447.0553834066, 487893.7587897428 3602415.5121633215, 487887.9258662899 3602426.570414034)))",805.0751409862627,POINT (487911.18588196393 3602438.547909287),487911.18588196393,3602438.547909287,30,0.8125,2022-07-14 21:00:00,51.03453125,2.46875,2.0156249999999996,1.9874999999999998,0.14749999999999996,flood
249,"MULTIPOLYGON (((487880.66857008624 3602440.251917678, 487909.28804731445 3602468.975845553, 487920.1721672756 3602460.1011015847, 487887.9258662899 3602426.570414034, 487880.7309403782 3602440.2107944083, 487880.66857008624 3602440.251917678)))",625.2951749624351,POINT (487899.4876708181 3602448.715191201),487899.4876708181,3602448.715191201,31,0.80625,2022-07-14 21:00:00,51.034265625,2.484375,2.0150625,1.9874999999999998,0.14749999999999996,flood
250,"MULTIPOLYGON (((487872.7586840594 3602445.467227146, 487894.85090134194 3602480.747672269, 487909.28804731445 3602468.975845553, 487880.66857008624 3602440.251917678, 487872.7586840594 3602445.467227146)))",572.9385580693964,POINT (487890.74607320834 3602460.6288041943),487890.74607320834,3602460.6288041943,32,0.8,2022-07-14 21:00:00,51.034,2.5,2.0145,1.9874999999999998,0.14749999999999996,flood
251,"MULTIPOLYGON (((487861.78453709185 3602452.7029284434, 487882.0896368665 3602491.153010995, 487894.85090134194 3602480.747672269, 487872.7586840594 3602445.467227146, 487861.78453709185 3602452.7029284434)))",624.4892943394268,POINT (487878.21277359355 3602468.1980771236),487878.21277359355,3602468.1980771236,33,0.79375,2022-07-14 21:00:00,51.033734375,2.515625,2.0139375,1.9874999999999998,0.14749999999999996,flood
252,"MULTIPOLYGON (((487851.64638686593 3602459.3874230976, 487869.04280643846 3602501.7911958057, 487882.0896368665 3602491.153010995, 487861.78453709185 3602452.7029284434, 487851.64638686593 3602459.3874230976)))",631.9216012451163,POINT (487866.58687826537 3602477.306442834),487866.58687826537,3602477.306442834,34,0.7875,2022-07-14 21:00:00,51.03346875,2.53125,2.013375,1.9874999999999998,0.14749999999999996,flood
253,"MULTIPOLYGON (((487836.6752090111 3602469.258529376, 487858.6074407915 3602510.3000324103, 487869.04280643846 3602501.7911958057, 487851.64638686593 3602459.3874230976, 487836.6752090111 3602469.258529376)))",710.7285984236557,POINT (487853.45854962594 3602484.1537241433),487853.45854962594,3602484.1537241433,35,0.78125,2022-07-14 21:00:00,51.033203125,2.546875,2.0128125,1.9874999999999998,0.14749999999999996,flood
254,"MULTIPOLYGON (((487825.6244355221 3602476.544753654, 487845.7120401001 3602520.8147437433, 487858.6074407915 3602510.3000324103, 487836.6752090111 3602469.258529376, 487825.6244355221 3602476.544753654)))",697.7190688353237,POINT (487841.9906384589 3602494.999594493),487841.9906384589,3602494.999594493,36,0.775,2022-07-14 21:00:00,51.0329375,2.5625,2.01225,1.9874999999999998,0.14749999999999996,flood
255,"MULTIPOLYGON (((487809.7268283912 3602487.0266924216, 487837.0924763313 3602527.588423558, 487839.3402841742 3602526.010175498, 487845.7120401001 3602520.8147437433, 487825.6244355221 3602476.544753654, 487809.7268283912 3602487.0266924216)))",725.478318648745,POINT (487828.4458930064 3602501.1024807333),487828.4458930064,3602501.1024807333,37,0.76875,2022-07-14 21:00:00,51.032671875,2.578125,2.0116875,1.9874999999999998,0.14749999999999996,flood
256,"MULTIPOLYGON (((487798.8334889707 3602494.2091140174, 487822.7476628484 3602537.660313876, 487837.0924763313 3602527.588423558, 487809.7268283912 3602487.0266924216, 487798.8334889707 3602494.2091140174)))",751.282309707171,POINT (487817.7137940648 3602512.6482726596),487817.7137940648,3602512.6482726596,38,0.7625,2022-07-14 21:00:00,51.03240625000001,2.59375,2.011125,1.9874999999999998,0.14749999999999996,flood
257,"MULTIPOLYGON (((487783.84941747674 3602504.088721596, 487814.2159061312 3602543.6506962515, 487822.7476628484 3602537.660313876, 487798.8334889707 3602494.2091140174, 487783.84941747674 3602504.088721596)))",703.3892800581536,POINT (487803.7034617003 3602518.071332727),487803.7034617003,3602518.071332727,39,0.75625,2022-07-14 21:00:00,51.032140625000004,2.609375,2.0105625,1.9874999999999998,0.14749999999999996,flood
258,"MULTIPOLYGON (((487769.5398466176 3602513.5236034812, 487803.8145613377 3602550.953768128, 487814.2159061312 3602543.6506962515, 487783.84941747674 3602504.088721596, 487769.5398466176 3602513.5236034812)))",746.1269333471705,POINT (487792.0543211139 3602527.117033201),487792.0543211139,3602527.117033201,40,0.75,2022-07-14 21:00:00,51.031875,2.625,2.01,1.9874999999999998,0.14749999999999996,flood
259,"MULTIPOLYGON (((487752.8310009091 3602524.5404248275, 487797.04072172585 3602555.7098682807, 487803.8145613377 3602550.953768128, 487769.5398466176 3602513.5236034812, 487752.8310009091 3602524.5404248275)))",712.207962679698,POINT (487778.10711154056 3602533.8327611955),487778.10711154056,3602533.8327611955,41,0.74375,2022-07-14 21:00:00,51.031609375,2.640625,2.0094374999999998,1.9874999999999998,0.14749999999999996,flood
260,"MULTIPOLYGON (((487741.29779807647 3602532.1447343873, 487785.0239278188 3602564.1471916623, 487797.04072172585 3602555.7098682807, 487752.8310009091 3602524.5404248275, 487741.29779807647 3602532.1447343873)))",724.583173313106,POINT (487769.30277684954 3602544.329561951),487769.30277684954,3602544.329561951,42,0.7375,2022-07-14 21:00:00,51.03134375,2.65625,2.0088749999999997,1.9874999999999998,0.14749999999999996,flood
261,"MULTIPOLYGON (((487723.2576652547 3602546.3263031305, 487784.14223411673 3602564.766253198, 487785.0239278188 3602564.1471916623, 487741.29779807647 3602532.1447343873, 487723.79136893805 3602543.6874349182, 487723.2576652547 3602546.3263031305)))",645.7100773972423,POINT (487749.82363256946 3602547.782237451),487749.82363256946,3602547.782237451,43,0.73125,2022-07-14 21:00:00,51.03107812500001,2.671875,2.0083124999999997,1.9874999999999998,0.14749999999999996,flood
262,"MULTIPOLYGON (((487720.37825137126 3602560.5634051096, 487767.7103238903 3602576.3035518676, 487784.14223411673 3602564.766253198, 487723.2576652547 3602546.3263031305, 487720.37825137126 3602560.5634051096)))",862.320499928388,POINT (487749.5066510545 3602561.88115837),487749.5066510545,3602561.88115837,44,0.725,2022-07-14 21:00:00,51.0308125,2.6875,2.0077499999999997,1.9874999999999998,0.14749999999999996,flood
263,"MULTIPOLYGON (((487716.5185210016 3602579.647627493, 487758.7460834142 3602584.7723316695, 487758.2835824414 3602582.9223277783, 487767.7103238903 3602576.3035518676, 487720.37825137126 3602560.5634051096, 487716.5185210016 3602579.647627493)))",673.5514149361825,POINT (487738.29385118035 3602574.449552719),487738.29385118035,3602574.449552719,45,0.71875,2022-07-14 21:00:00,51.030546875000006,2.703125,2.0071874999999997,1.9874999999999998,0.14749999999999996,flood
264,"MULTIPOLYGON (((487713.16177580087 3602596.244867652, 487762.1623219529 3602598.4372858247, 487758.7460834142 3602584.7723316695, 487716.5185210016 3602579.647627493, 487713.16177580087 3602596.244867652)))",690.0818570736194,POINT (487736.77429915237 3602589.892904704),487736.77429915237,3602589.892904704,46,0.7125,2022-07-14 21:00:00,51.03028125000001,2.71875,2.0066249999999997,1.9874999999999998,0.14749999999999996,flood
265,"MULTIPOLYGON (((487708.7285279325 3602618.1648154464, 487764.13188607607 3602606.315542317, 487762.1623219529 3602598.4372858247, 487713.16177580087 3602596.244867652, 487708.7285279325 3602618.1648154464)))",771.8143579803162,POINT (487733.0785741894 3602605.2822817625),487733.0785741894,3602605.2822817625,47,0.70625,2022-07-14 21:00:00,51.030015625000004,2.734375,2.0060624999999996,1.9874999999999998,0.14749999999999996,flood
266,"MULTIPOLYGON (((487712.50300067244 3602633.736725941, 487767.46468646394 3602619.6467438685, 487764.13188607607 3602606.315542317, 487708.7285279325 3602618.1648154464, 487708.26987286157 3602620.4326099637, 487712.50300067244 3602633.736725941)))",851.4135827146636,POINT (487737.24717338127 3602619.6752602165),487737.24717338127,3602619.6752602165,48,0.7,2022-07-14 21:00:00,51.02975000000001,2.75,2.0054999999999996,1.9874999999999998,0.14749999999999996,flood
267,"MULTIPOLYGON (((487717.4786289629 3602649.3744148538, 487771.1647051035 3602632.782458251, 487770.35585716757 3602631.2114266832, 487767.46468646394 3602619.6467438685, 487712.50300067244 3602633.736725941, 487717.4786289629 3602649.3744148538)))",845.6819098793031,POINT (487741.2389596633 3602634.1265867283),487741.2389596633,3602634.1265867283,49,0.69375,2022-07-14 21:00:00,51.029484375,2.765625,2.0049374999999996,1.9874999999999998,0.14749999999999996,flood
268,"MULTIPOLYGON (((487721.76369334274 3602662.8417600472, 487778.4823189429 3602646.9955159007, 487771.1647051035 3602632.782458251, 487717.4786289629 3602649.3744148538, 487721.76369334274 3602662.8417600472)))",858.1041563211897,POINT (487747.72790268477 3602647.9068247396),487747.72790268477,3602647.9068247396,50,0.6875,2022-07-14 21:00:00,51.029218750000005,2.78125,2.0043749999999996,1.9874999999999998,0.14749999999999996,flood
269,"MULTIPOLYGON (((487726.46374666755 3602677.613356211, 487785.1528660024 3602659.9517707666, 487778.4823189429 3602646.9955159007, 487721.76369334274 3602662.8417600472, 487726.46374666755 3602677.613356211)))",895.2532248218586,POINT (487752.6002465017 3602662.011052213),487752.6002465017,3602662.011052213,51,0.68125,2022-07-14 21:00:00,51.028953125,2.796875,2.0038124999999996,1.9874999999999998,0.14749999999999996,flood
